List Price,Total Square Feet,Maintenance Fees,Gross Tax,Bedrooms,Bathrooms,Property Type,Year Built,Title,Style,Features,Amenities,Appliances,Neighborhood,Link
"$899,000",850 Sqft,$491,$0,2,2,Apt/Condo,2021 (1 yrs old),Freehold Strata,1 Storey,,,,South Marine,https://www.rew.ca//properties/3948628/312-3198-riverwalk-avenue-vancouver-bc?direction=desc&page=7&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,338,000",1160 Sqft,$735,"$2,902",2,2,Apt/Condo,1989 (33 yrs old),Freehold Strata,Corner Unit,Cul-de-Sac,"Central Location, Marina Nearby, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",Yaletown,https://www.rew.ca//properties/3948608/1507-1500-howe-street-vancouver-bc?direction=desc&page=7&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$898,000",856 Sqft,$437,"$2,250",2,2,Apt/Condo,1997 (25 yrs old),Freehold Strata,1 Storey,Drapes/window Coverings,"Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,Kitsilano,https://www.rew.ca//properties/3948612/112-2181-w-12th-avenue-vancouver-bc?direction=desc&page=7&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$639,999",833 Sqft,$445,"$1,575",2,1,Apt/Condo,1997 (25 yrs old),Freehold Strata,"1 Storey,Upper Unit","Garage Door Opener, Pantry","Golf Course Nearby, Greenbelt, Marina Nearby, Recreation Nearby, Shopping Nearby, Treed","Disposal - Waste, Washer/Dryer/Fridge/Stove/Dishwasher",South Marine,https://www.rew.ca//properties/3948605/407-8495-jellicoe-street-vancouver-bc?direction=desc&page=7&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$599,000",582 Sqft,$344,"$1,521",1,1,Apt/Condo,2017 (5 yrs old),Freehold Strata,Ground Level Unit,Sprinkler - Fire,"Central Location, Recreation Nearby, Shopping Nearby","Disposal - Waste, Washer/Dryer/Fridge/Stove/Dishwasher",Collingwood,https://www.rew.ca//properties/3946812/202-5598-ormidale-street-vancouver-bc?direction=desc&page=7&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$998,000",800 Sqft,$476,"$2,411",2,1,Apt/Condo,2008 (14 yrs old),Freehold Strata,1 Storey,,,,Yaletown,https://www.rew.ca//properties/3948384/1601-33-smithe-street-vancouver-bc?direction=desc&page=7&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$888,000",768 Sqft,$473,"$2,072",2,2,Apt/Condo,2006 (16 yrs old),Freehold Strata,Upper Unit,,"Central Location, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,Yaletown,https://www.rew.ca//properties/3948374/304-988-richards-street-vancouver-bc?direction=desc&page=7&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$719,000",545 Sqft,$336,"$1,870",1,1,Apt/Condo,2002 (20 yrs old),Freehold Strata,Upper Unit,,,Washer/Dryer/Fridge/Stove/Dishwasher,West End,https://www.rew.ca//properties/3948368/2108-1420-w-georgia-street-vancouver-bc?direction=desc&page=7&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,399,000",1079 Sqft,$863,"$3,413",2,2,Apt/Condo,2020 (2 yrs old),Freehold Strata,1 Storey,,,,Mount Pleasant East,https://www.rew.ca//properties/3948125/409-210-e-5th-avenue-vancouver-bc?direction=desc&page=7&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,149,000",1118 Sqft,$632,$0,2,2,Apt/Condo,2021 (1 yrs old),Freehold Strata,"Corner Unit,Ground Level Unit","Drapes/window Coverings, Pantry, Security System, Smoke Alarm, Sprinkler - Fire","Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby","Clothes Washer/Dryer, Dishwasher, Microwave, Range Top, Refrigerator",South Marine,https://www.rew.ca//properties/3948117/105-3198-riverwalk-avenue-vancouver-bc?direction=desc&page=7&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
