List Price,Total Square Feet,Maintenance Fees,Gross Tax,Bedrooms,Bathrooms,Property Type,Year Built,Title,Style,Features,Amenities,Appliances,Neighborhood,Link
"$899,000",879 Sqft,$441,"$1,511",2,2,Apt/Condo,2011 (11 yrs old),Leasehold prepaid-Strata,1 Storey,,"Central Location, Private Setting, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,University (UBC),https://www.rew.ca//properties/3921937/307-3479-wesbrook-mall-vancouver-bc?direction=desc&page=16&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$999,000",1078 Sqft,$564,"$2,554",3,2,Apt/Condo,1995 (27 yrs old),Freehold Strata,1 Storey,"Drapes/window Coverings, Garage Door Opener, Smoke Alarm, Sprinkler - Fire","Central Location, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",Fairview,https://www.rew.ca//properties/3935343/313-789-w-16th-avenue-vancouver-bc?direction=desc&page=16&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$845,000",896 Sqft,$541,"$1,427",2,2,Apt/Condo,1997 (25 yrs old),Leasehold prepaid-Strata,1 Storey,"Smoke Alarm, Sprinkler - Fire","Central Location, Golf Course Nearby, Private Setting, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,University (UBC),https://www.rew.ca//properties/3935334/203-5605-hampton-place-vancouver-bc?direction=desc&page=16&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$799,000",894 Sqft,$617,"$2,493",2,2,Apt/Condo,2018 (4 yrs old),Freehold Strata,Corner Unit,Oven - Built In,"Air Conditioning, Central Location, Lane Access, Recreation Nearby, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",Victoria East,https://www.rew.ca//properties/3935330/1602-4638-gladstone-street-vancouver-bc?direction=desc&page=16&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$999,800",1107 Sqft,$450,"$2,130",2,2,Apt/Condo,2007 (15 yrs old),Leasehold prepaid-Strata,"Corner Unit,End Unit","Fireplace Insert, Smoke Alarm, Sprinkler - Fire","Central Location, Golf Course Nearby, Greenbelt, Marina Nearby, Paved Road, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,University (UBC),https://www.rew.ca//properties/3935333/201-2250-wesbrook-mall-vancouver-bc?direction=desc&page=16&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$768,000",1089 Sqft,$552,"$4,002",2,2,Apt/Condo,1995 (27 yrs old),Freehold Strata,Upper Unit,"Drapes/window Coverings, Fireplace Insert, Garage Door Opener, Oven - Built In, Security System, Smoke Alarm","Central Location, Golf Course Nearby, Marina Nearby, Recreation Nearby, Shopping Nearby","Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",South Marine,https://www.rew.ca//properties/3935091/212-1990-east-kent-avenue-south-avenue-vancouver-bc?direction=desc&page=16&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,800,000",1164 Sqft,$782,"$3,972",2,2,Apt/Condo,1977 (45 yrs old),Freehold NonStrata,"Corner Unit,Upper Unit",,"Central Location, Paved Road, Recreation Nearby, Shopping Nearby",Washer/Dryer/Fridge/Stove/Dishwasher,West End,https://www.rew.ca//properties/3934848/402-1575-beach-avenue-vancouver-bc?direction=desc&page=16&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,425,000",1017 Sqft,$596,$0,2,2,Apt/Condo,2021 (1 yrs old),Leasehold prepaid-Strata,Corner Unit,"Drapes/window Coverings, Garage Door Opener, Oven - Built In, Smoke Alarm, Sprinkler - Fire","Air Conditioning, Central Location, Golf Course Nearby, Recreation Nearby, Shopping Nearby","Disposal - Waste, Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",University (UBC),https://www.rew.ca//properties/3934814/301-5788-birney-avenue-vancouver-bc?direction=desc&page=16&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,348,000",1191 Sqft,$518,"$3,168",2,2,Apt/Condo,1994 (28 yrs old),Freehold Strata,Corner Unit,,,,Yaletown,https://www.rew.ca//properties/3934813/505-289-drake-street-vancouver-bc?direction=desc&page=16&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
"$1,450,000",1020 Sqft,$602,"$3,101",2,2,Apt/Condo,2003 (19 yrs old),Freehold Strata,1 Storey,,"Central Location, Shopping Nearby","Microwave, Washer/Dryer/Fridge/Stove/Dishwasher",Yaletown,https://www.rew.ca//properties/3922840/1704-1055-homer-street-vancouver-bc?direction=desc&page=16&search_params%5Bproperty_type%5D=apartment_condo&search_params%5Bquery%5D=Vancouver%2C+BC&searchable_id=361&searchable_type=Geography&sort=latest
